timestamp,station_id,sensor_tag
2025-07-15T20:35:00,4,T
2025-07-16T02:31:00,60,P
2025-07-16T04:11:00,60,P
2025-07-16T08:22:00,11,T
2025-07-16T10:02:00,11,T
2025-07-16T10:16:00,25,T
2025-07-16T11:56:00,25,T
2025-07-16T14:13:00,62,P
2025-07-16T14:35:00,84,H
2025-07-16T15:27:00,36,P
2025-07-16T15:53:00,62,P
2025-07-16T16:15:00,84,H
2025-07-16T16:33:00,2,T
2025-07-16T17:07:00,36,P
2025-07-16T17:35:00,64,H
2025-07-16T18:02:00,91,P
2025-07-16T18:13:00,2,T
2025-07-16T19:15:00,64,H
2025-07-16T19:42:00,91,P
2025-07-16T20:04:00,13,H
2025-07-16T20:19:00,28,T
2025-07-16T21:29:00,98,P
2025-07-16T21:40:00,9,P
2025-07-16T21:44:00,13,H
2025-07-16T21:59:00,28,T
2025-07-16T23:20:00,9,P
2025-07-17T00:53:00,2,P
2025-07-17T00:57:00,6,P
2025-07-17T02:33:00,2,P
2025-07-17T02:37:00,6,P
2025-07-17T10:26:00,75,T
2025-07-17T12:06:00,75,T
2025-07-17T14:22:00,11,P
2025-07-17T15:51:00,0,H
2025-07-17T17:31:00,0,H
2025-07-17T18:30:00,59,H
2025-07-17T19:53:00,42,P
2025-07-17T20:10:00,59,H
2025-07-17T20:40:00,89,H
2025-07-17T21:28:00,37,P
2025-07-17T21:33:00,42,P
2025-07-17T22:20:00,89,H
2025-07-17T23:22:00,51,H
2025-07-18T01:02:00,51,H
2025-07-18T06:27:00,76,P
2025-07-18T06:34:00,83,H
2025-07-18T07:19:00,28,T
2025-07-18T08:14:00,83,H
2025-07-18T08:59:00,28,T
2025-07-18T12:39:00,48,T
2025-07-18T14:19:00,48,T
2025-07-18T18:59:00,28,T
2025-07-18T20:39:00,28,T
2025-07-18T23:07:00,76,T
2025-07-19T00:18:00,47,H
2025-07-19T00:39:00,68,T
2025-07-19T00:47:00,76,T
2025-07-19T01:58:00,47,H
2025-07-19T02:19:00,68,T
2025-07-19T02:50:00,99,P
2025-07-19T03:39:00,48,P
2025-07-19T04:51:00,20,T
2025-07-19T05:19:00,48,P
2025-07-19T06:31:00,20,T
2025-07-19T09:48:00,17,P
2025-07-19T10:13:00,42,T
2025-07-19T11:28:00,17,P
2025-07-19T11:53:00,42,T
2025-07-19T15:31:00,60,T
2025-07-19T17:06:00,55,T
2025-07-19T17:11:00,60,T
2025-07-19T18:46:00,55,T
2025-07-19T20:36:00,65,P
2025-07-19T22:16:00,65,P
2025-07-20T00:51:00,20,P
2025-07-20T02:06:00,95,T
2025-07-20T02:31:00,20,P
2025-07-20T03:46:00,95,T
2025-07-20T07:14:00,3,T
2025-07-20T08:54:00,3,T
2025-07-20T12:05:00,94,T
2025-07-20T13:45:00,94,T
2025-07-20T21:06:00,35,T
2025-07-20T21:40:00,69,H
2025-07-20T22:46:00,35,T
2025-07-20T23:20:00,69,H
2025-07-21T04:00:00,49,T
2025-07-21T04:38:00,87,P
2025-07-21T05:40:00,49,T
2025-07-21T06:18:00,87,P
2025-07-21T08:56:00,45,T
2025-07-21T09:35:00,84,H
2025-07-21T12:42:00,71,P
2025-07-21T13:29:00,18,H
2025-07-21T13:41:00,30,T
2025-07-21T15:21:00,30,T
2025-07-21T17:04:00,33,P
2025-07-21T18:44:00,33,P
2025-07-21T20:52:00,61,T
2025-07-21T22:32:00,61,T
2025-07-22T02:39:00,8,P
2025-07-22T03:01:00,30,P
2025-07-22T03:30:00,59,P
2025-07-22T03:48:00,77,H
2025-07-22T04:19:00,8,P
2025-07-22T04:41:00,30,P
2025-07-22T05:10:00,59,P
2025-07-22T05:28:00,77,H
2025-07-22T07:15:00,84,T
2025-07-22T07:17:00,86,H
2025-07-22T08:03:00,32,H
2025-07-22T08:14:00,43,T
2025-07-22T08:55:00,84,T
2025-07-22T08:57:00,86,H
2025-07-22T09:43:00,32,H
2025-07-22T09:54:00,43,T
2025-07-22T14:22:00,11,T
2025-07-22T16:02:00,11,T
2025-07-23T00:08:00,97,T
2025-07-23T01:48:00,97,T
2025-07-23T02:27:00,36,P
2025-07-23T04:03:00,32,H
2025-07-23T04:07:00,36,P
2025-07-23T05:43:00,32,H
2025-07-23T11:08:00,57,H
2025-07-23T11:38:00,87,H
2025-07-23T12:48:00,57,H
2025-07-23T13:10:00,79,H
2025-07-23T13:18:00,87,H
2025-07-23T13:44:00,13,H
2025-07-23T14:50:00,79,H
2025-07-23T15:24:00,13,H
2025-07-23T22:25:00,34,P
2025-07-24T00:05:00,34,P
2025-07-24T01:06:00,95,T
2025-07-24T02:15:00,64,P
2025-07-24T02:46:00,95,T
2025-07-24T03:55:00,64,P
2025-07-24T08:01:00,10,P
2025-07-24T08:26:00,35,P
2025-07-24T09:26:00,95,T
2025-07-24T09:41:00,10,P
2025-07-24T10:06:00,35,P
2025-07-24T11:06:00,95,T
2025-07-24T11:31:00,20,T
2025-07-24T12:12:00,61,H
2025-07-24T13:11:00,20,T
2025-07-24T13:52:00,61,H
2025-07-24T21:54:00,43,P
2025-07-25T01:35:00,64,H
2025-07-25T03:15:00,64,H
2025-07-25T10:32:00,1,T
2025-07-25T11:20:00,49,T
2025-07-25T12:12:00,1,T
2025-07-25T13:00:00,49,T
2025-07-25T16:17:00,46,T
2025-07-25T17:57:00,46,T
2025-07-25T20:21:00,90,T
2025-07-25T21:22:00,51,P
2025-07-25T22:01:00,90,T
2025-07-25T23:52:00,1,H
2025-07-26T01:32:00,1,H
2025-07-26T01:46:00,15,T
2025-07-26T03:26:00,15,T
2025-07-26T08:11:00,0,H
2025-07-26T08:25:00,14,T
2025-07-26T09:37:00,86,H
2025-07-26T09:51:00,0,H
2025-07-26T10:05:00,14,T
2025-07-26T11:17:00,86,H
2025-07-26T13:35:00,24,H
2025-07-26T15:15:00,24,H
2025-07-26T15:49:00,58,T
2025-07-26T15:54:00,63,T
2025-07-26T16:39:00,8,H
2025-07-26T17:29:00,58,T
2025-07-26T17:34:00,63,T
2025-07-26T18:19:00,8,H
2025-07-27T01:28:00,37,P
2025-07-27T03:08:00,37,P
2025-07-27T05:49:00,98,T
2025-07-27T07:29:00,98,T
2025-07-27T08:06:00,35,T
2025-07-27T09:26:00,15,P
2025-07-27T09:46:00,35,T
2025-07-27T11:06:00,15,P
2025-07-27T14:19:00,8,P
2025-07-27T15:59:00,8,P
2025-07-27T17:04:00,73,T
2025-07-27T18:44:00,73,T
2025-07-27T19:19:00,8,T
2025-07-27T19:32:00,21,T
2025-07-27T19:38:00,27,T
2025-07-27T20:59:00,8,T
2025-07-27T21:12:00,21,T
2025-07-27T21:18:00,27,T
2025-07-28T04:07:00,36,H
2025-07-28T05:47:00,36,H
2025-07-28T05:48:00,37,H
2025-07-28T06:19:00,68,H
2025-07-28T07:28:00,37,H
2025-07-28T07:59:00,68,H
2025-07-28T09:52:00,81,T
2025-07-28T10:38:00,27,H
2025-07-28T11:32:00,81,T
2025-07-28T12:18:00,27,H
2025-07-28T16:22:00,71,T
2025-07-28T17:37:00,46,T
2025-07-28T17:42:00,51,H
2025-07-28T18:02:00,71,T
2025-07-28T19:17:00,46,T
2025-07-28T19:22:00,51,H
2025-07-28T19:42:00,71,T
2025-07-28T21:22:00,71,T
2025-07-29T02:05:00,54,H
2025-07-29T03:20:00,29,H
2025-07-29T05:51:00,80,H
2025-07-29T06:44:00,33,H
2025-07-29T07:31:00,80,H
2025-07-29T11:10:00,99,H
2025-07-29T12:16:00,65,P
2025-07-29T12:50:00,99,H
2025-07-29T13:56:00,65,P
2025-07-29T21:10:00,99,P
2025-07-29T22:50:00,99,P
2025-07-30T04:52:00,61,P
2025-07-30T05:43:00,12,H
2025-07-30T06:32:00,61,P
2025-07-30T07:23:00,12,H
2025-07-30T08:58:00,7,T
2025-07-30T10:38:00,7,T
2025-07-30T12:43:00,32,T
2025-07-30T13:47:00,96,H
2025-07-30T14:23:00,32,T
2025-07-30T15:27:00,96,H
2025-07-30T17:50:00,39,T
2025-07-30T19:30:00,39,T
2025-07-31T00:11:00,20,T
2025-07-31T01:29:00,98,P
2025-07-31T01:51:00,20,T
2025-07-31T03:09:00,98,P
2025-07-31T12:13:00,42,P
2025-07-31T12:20:00,49,P
2025-07-31T13:45:00,34,T
2025-07-31T13:53:00,42,P
2025-07-31T14:00:00,49,P
2025-07-31T15:25:00,34,T
2025-07-31T19:09:00,58,P
2025-07-31T20:49:00,58,P
2025-07-31T22:24:00,53,H
2025-07-31T22:29:00,58,T
2025-08-01T00:04:00,53,H
2025-08-01T00:09:00,58,T
2025-08-01T03:31:00,60,T
2025-08-01T04:27:00,16,P
2025-08-01T05:11:00,60,T
2025-08-01T06:07:00,16,P
2025-08-01T09:55:00,44,H
2025-08-01T10:08:00,57,P
2025-08-01T11:35:00,44,H
2025-08-01T11:48:00,57,P
2025-08-01T15:25:00,74,P
2025-08-01T17:49:00,18,T
2025-08-01T19:29:00,18,T
2025-08-02T03:56:00,25,T
2025-08-02T05:36:00,25,T
2025-08-02T05:43:00,32,P
2025-08-02T06:53:00,2,T
2025-08-02T08:33:00,2,T
2025-08-02T14:23:00,52,T
2025-08-02T15:48:00,37,T
2025-08-02T16:03:00,52,T
2025-08-02T17:28:00,37,T
2025-08-02T20:49:00,38,P
2025-08-02T21:39:00,88,T
2025-08-02T22:29:00,38,P
2025-08-02T22:46:00,55,P
2025-08-02T23:19:00,88,T
2025-08-03T00:26:00,55,P
2025-08-03T03:07:00,16,T
2025-08-03T04:47:00,16,T
2025-08-03T06:08:00,97,H
2025-08-03T07:26:00,75,T
2025-08-03T07:48:00,97,H
2025-08-03T08:43:00,52,P
2025-08-03T09:06:00,75,T
2025-08-03T09:17:00,86,T
2025-08-03T10:00:00,29,P
2025-08-03T10:23:00,52,P
2025-08-03T10:57:00,86,T
2025-08-03T11:40:00,29,P
2025-08-03T11:44:00,33,P
2025-08-03T13:24:00,33,P
2025-08-03T19:58:00,27,T
2025-08-03T21:38:00,27,T
2025-08-04T06:24:00,53,P
2025-08-04T08:04:00,53,P
2025-08-04T11:10:00,39,T
2025-08-04T12:50:00,39,T
2025-08-04T19:12:00,21,H
2025-08-04T19:31:00,40,P
2025-08-04T20:24:00,93,P
2025-08-04T20:52:00,21,H
2025-08-04T21:11:00,40,P
2025-08-04T21:58:00,87,P
2025-08-04T22:04:00,93,P
2025-08-05T01:46:00,15,P
2025-08-05T02:35:00,64,H
2025-08-05T04:15:00,64,H
2025-08-05T05:35:00,44,H
2025-08-05T06:47:00,16,T
2025-08-05T07:15:00,44,H
2025-08-05T08:27:00,16,T
2025-08-05T10:14:00,23,P
2025-08-05T11:54:00,23,P
2025-08-05T12:41:00,70,P
2025-08-05T14:21:00,70,P
2025-08-05T15:31:00,40,H
2025-08-05T17:11:00,40,H
2025-08-06T01:19:00,28,T
2025-08-06T01:58:00,67,H
2025-08-06T02:41:00,10,H
2025-08-06T02:59:00,28,T
2025-08-06T03:38:00,67,H
2025-08-06T04:21:00,10,H
2025-08-06T06:52:00,61,T
2025-08-06T07:48:00,17,P
2025-08-06T08:32:00,61,T
2025-08-06T09:28:00,17,P
2025-08-06T13:13:00,42,P
2025-08-06T14:53:00,42,P
2025-08-06T18:12:00,41,H
2025-08-06T19:52:00,41,H
2025-08-06T23:19:00,48,H
2025-08-06T23:20:00,49,H
2025-08-07T00:59:00,48,H
2025-08-07T01:00:00,49,H
2025-08-07T07:04:00,13,T
2025-08-07T08:44:00,13,T
2025-08-07T09:45:00,74,T
2025-08-07T11:25:00,74,T
2025-08-07T13:30:00,99,H
2025-08-07T15:10:00,99,H
2025-08-07T17:11:00,20,P
2025-08-07T17:39:00,48,P
2025-08-07T18:51:00,20,P
2025-08-07T19:19:00,48,P
2025-08-07T19:43:00,72,T
2025-08-07T21:23:00,72,T
2025-08-07T22:36:00,45,T
2025-08-08T00:16:00,45,T
2025-08-08T00:41:00,70,P
2025-08-08T02:21:00,70,P
2025-08-08T09:02:00,71,T
2025-08-08T10:42:00,71,T
2025-08-08T13:39:00,48,P
2025-08-08T15:19:00,48,P
2025-08-08T15:35:00,64,H
2025-08-08T15:54:00,83,T
2025-08-08T16:05:00,94,H
2025-08-08T17:15:00,64,H
2025-08-08T17:34:00,83,T
2025-08-08T17:45:00,94,TH
2025-08-08T19:14:00,83,T
2025-08-08T19:25:00,94,T
2025-08-08T20:04:00,33,H
2025-08-08T20:54:00,83,T
2025-08-08T21:44:00,33,H
2025-08-08T22:13:00,62,H
2025-08-08T23:53:00,62,H
2025-08-09T07:14:00,3,T
2025-08-09T08:54:00,3,T
2025-08-09T11:27:00,56,H
2025-08-09T12:29:00,18,P
2025-08-09T13:07:00,56,H
2025-08-09T14:09:00,18,P
2025-08-09T20:43:00,12,P
2025-08-09T21:31:00,60,H
2025-08-09T22:23:00,12,P
2025-08-09T22:49:00,38,P
2025-08-09T23:11:00,60,H
2025-08-10T00:29:00,38,P
2025-08-10T01:40:00,9,P
2025-08-10T03:20:00,9,P
2025-08-10T04:14:00,63,P
2025-08-10T04:48:00,97,T
2025-08-10T05:54:00,63,P
2025-08-10T06:28:00,97,T
2025-08-10T08:24:00,13,P
2025-08-10T10:04:00,13,P
2025-08-10T10:52:00,61,P
2025-08-10T12:32:00,61,P
2025-08-10T14:42:00,91,H
2025-08-10T16:22:00,91,H
2025-08-10T16:30:00,99,P
2025-08-10T18:10:00,99,P
2025-08-10T23:24:00,13,T
2025-08-10T23:31:00,20,T
2025-08-11T01:04:00,13,T
2025-08-11T01:11:00,20,T
2025-08-11T11:46:00,55,H
2025-08-11T13:26:00,55,H
2025-08-11T13:38:00,67,T
2025-08-11T15:18:00,67,T
2025-08-11T19:17:00,6,T
2025-08-11T20:30:00,79,P
2025-08-11T20:57:00,6,T
2025-08-11T21:53:00,62,P
2025-08-11T22:10:00,79,P
2025-08-11T23:33:00,62,P
2025-08-12T01:56:00,5,T
2025-08-12T02:59:00,68,H
2025-08-12T03:15:00,84,H
2025-08-12T03:36:00,5,T
2025-08-12T04:39:00,68,H
2025-08-12T04:55:00,84,H
2025-08-12T05:34:00,23,P
2025-08-12T07:14:00,23,P
2025-08-12T08:51:00,20,T
2025-08-12T10:31:00,20,T
2025-08-12T11:04:00,53,P
2025-08-12T12:44:00,53,P
2025-08-12T14:04:00,33,H
2025-08-12T14:47:00,76,T
2025-08-12T15:44:00,33,H
2025-08-12T16:27:00,76,T
2025-08-12T19:04:00,33,P
2025-08-12T19:28:00,57,P
2025-08-12T20:44:00,33,P
2025-08-12T21:08:00,57,P
2025-08-13T00:18:00,47,H
2025-08-13T01:43:00,32,P
2025-08-13T01:58:00,47,H
2025-08-13T02:44:00,93,H
2025-08-13T03:23:00,32,P
2025-08-13T04:24:00,93,H
2025-08-13T05:35:00,64,H
2025-08-13T07:15:00,64,H
2025-08-13T07:38:00,87,T
2025-08-13T09:18:00,87,T
2025-08-13T12:29:00,78,T
2025-08-13T16:08:00,97,H
2025-08-13T18:27:00,36,H
2025-08-13T20:07:00,36,H
2025-08-13T22:45:00,94,T
2025-08-13T23:09:00,18,T
2025-08-14T00:25:00,94,T
2025-08-14T00:28:00,97,H
2025-08-14T00:49:00,18,T
2025-08-14T02:08:00,97,H
2025-08-14T06:54:00,83,T
2025-08-14T08:34:00,83,T
2025-08-14T20:57:00,26,P
2025-08-14T22:37:00,26,P
2025-08-15T01:08:00,77,H
2025-08-15T02:48:00,77,H
2025-08-15T04:09:00,58,T
2025-08-15T05:49:00,58,T
2025-08-15T07:36:00,65,P
2025-08-15T08:26:00,15,H
2025-08-15T09:16:00,65,P
2025-08-15T10:06:00,15,H
2025-08-15T10:54:00,63,P
2025-08-15T12:34:00,63,P
2025-08-15T12:36:00,65,P
2025-08-15T14:16:00,65,P
2025-08-15T23:00:00,89,H
2025-08-15T23:35:00,24,P
2025-08-16T00:40:00,89,H
2025-08-16T01:15:00,24,P
2025-08-16T04:41:00,30,T
2025-08-16T05:18:00,67,T
2025-08-16T05:45:00,94,T
2025-08-16T05:50:00,99,P
2025-08-16T06:21:00,30,T
2025-08-16T06:58:00,67,T
2025-08-16T07:25:00,94,T
2025-08-16T07:30:00,99,P
2025-08-16T07:31:00,0,T
2025-08-16T09:11:00,0,T
2025-08-16T12:42:00,11,T
2025-08-16T14:22:00,11,T
2025-08-16T17:06:00,75,H
2025-08-16T18:46:00,75,H
2025-08-16T19:27:00,16,P
2025-08-16T21:07:00,16,P
2025-08-16T21:23:00,32,T
2025-08-16T23:03:00,32,T
2025-08-16T23:04:00,33,H
2025-08-17T00:44:00,33,H
2025-08-17T01:24:00,73,T
2025-08-17T03:04:00,73,T
2025-08-17T03:18:00,87,T
2025-08-17T04:58:00,87,T
2025-08-17T07:20:00,29,H
2025-08-17T09:00:00,29,H
2025-08-17T10:11:00,0,H
2025-08-17T11:51:00,0,H
2025-08-17T14:43:00,72,T
2025-08-17T15:03:00,92,H
2025-08-17T16:23:00,72,T
2025-08-17T16:43:00,92,H
2025-08-17T18:34:00,3,T
2025-08-17T20:14:00,3,T
2025-08-17T21:44:00,93,P
2025-08-17T22:33:00,42,T
2025-08-17T23:24:00,93,P
2025-08-18T00:04:00,33,T
2025-08-18T00:13:00,42,T
2025-08-18T00:19:00,48,H
2025-08-18T00:41:00,70,P
2025-08-18T00:44:00,73,P
2025-08-18T01:44:00,33,T
2025-08-18T01:59:00,48,H
2025-08-18T02:21:00,70,P
2025-08-18T06:19:00,8,H
2025-08-18T06:59:00,48,P
2025-08-18T07:33:00,82,P
2025-08-18T07:59:00,8,H
2025-08-18T08:00:00,9,T
2025-08-18T08:39:00,48,P
2025-08-18T09:13:00,82,P
2025-08-18T09:40:00,9,T
2025-08-18T12:36:00,85,T
2025-08-18T14:16:00,85,T
2025-08-18T15:39:00,68,T
2025-08-18T17:19:00,68,T
2025-08-19T01:04:00,33,T
2025-08-19T02:44:00,33,T
2025-08-19T03:21:00,70,H
2025-08-19T05:01:00,70,H
2025-08-19T05:20:00,89,T
2025-08-19T05:23:00,92,T
2025-08-19T07:00:00,89,T
2025-08-19T07:03:00,92,T
2025-08-19T09:08:00,17,P
2025-08-19T10:48:00,17,P
2025-08-19T13:25:00,74,H
2025-08-19T15:05:00,74,H
2025-08-19T20:30:00,99,H
2025-08-19T22:10:00,99,H
2025-08-19T22:45:00,34,P
2025-08-20T00:25:00,34,P
2025-08-20T02:34:00,63,P
2025-08-20T04:14:00,63,P
2025-08-20T07:57:00,86,T
2025-08-20T09:37:00,86,T
2025-08-20T11:38:00,7,H
2025-08-20T13:18:00,7,H
2025-08-20T16:28:00,97,T
2025-08-20T17:52:00,81,P
2025-08-20T18:08:00,97,T
2025-08-20T19:32:00,81,P
2025-08-21T05:25:00,74,T
2025-08-21T06:53:00,62,H
2025-08-21T09:32:00,21,T
2025-08-21T19:53:00,42,H
2025-08-21T20:39:00,88,T
2025-08-21T21:31:00,40,T
2025-08-21T21:33:00,42,H
2025-08-21T22:19:00,88,T
2025-08-21T23:11:00,40,T
2025-08-21T23:27:00,56,H
2025-08-22T01:07:00,56,H
2025-08-22T02:08:00,17,H
2025-08-22T02:19:00,28,H
2025-08-22T03:48:00,17,H
2025-08-22T03:59:00,28,H
2025-08-22T08:25:00,94,T
2025-08-22T10:05:00,94,T
2025-08-22T10:30:00,19,T
2025-08-22T12:10:00,19,T
2025-08-22T17:28:00,37,T
2025-08-22T19:08:00,37,T
2025-08-22T23:45:00,14,P
2025-08-22T23:49:00,18,T
2025-08-23T01:25:00,14,P
2025-08-23T01:29:00,18,T
2025-08-23T01:40:00,29,H
2025-08-23T03:20:00,29,H
2025-08-23T05:17:00,46,H
2025-08-23T06:57:00,46,H
2025-08-23T12:55:00,4,H
2025-08-23T14:35:00,4,H
2025-08-23T14:58:00,27,T
2025-08-23T16:14:00,3,H
2025-08-23T16:25:00,14,H
2025-08-23T16:38:00,27,T
2025-08-23T17:54:00,3,H
2025-08-23T18:05:00,14,H
2025-08-23T20:56:00,85,P
2025-08-23T22:36:00,85,P
2025-08-24T03:36:00,85,P
2025-08-24T05:16:00,85,P
2025-08-24T06:58:00,87,H
2025-08-24T08:38:00,87,H
2025-08-24T14:06:00,15,P
2025-08-24T15:46:00,15,P
2025-08-25T00:53:00,62,H
2025-08-25T02:09:00,38,T
2025-08-25T02:33:00,62,H
2025-08-25T03:29:00,18,T
2025-08-25T03:36:00,25,H
2025-08-25T03:49:00,38,T
2025-08-25T04:06:00,55,T
2025-08-25T05:09:00,18,T
2025-08-25T05:16:00,25,H
2025-08-25T05:24:00,33,P
2025-08-25T05:46:00,55,T
2025-08-25T08:09:00,98,H
2025-08-25T09:49:00,98,H
2025-08-25T10:54:00,63,T
2025-08-25T11:14:00,83,T
2025-08-25T12:34:00,63,T
2025-08-25T12:54:00,83,T
2025-08-25T16:13:00,82,P
2025-08-25T17:53:00,82,P
2025-08-26T04:37:00,26,H
2025-08-26T06:17:00,26,H
2025-08-26T08:49:00,78,H
2025-08-26T10:29:00,78,H
2025-08-26T16:04:00,13,P
2025-08-26T17:44:00,13,P
2025-08-26T22:10:00,79,H
2025-08-26T22:32:00,1,H
2025-08-26T23:50:00,79,H
2025-08-27T00:12:00,1,H
2025-08-27T02:51:00,60,P
2025-08-27T03:20:00,89,P
2025-08-27T04:31:00,60,P
2025-08-27T05:00:00,89,P
2025-08-27T11:17:00,66,T
2025-08-27T12:57:00,66,T
2025-08-27T14:11:00,40,H
2025-08-27T15:13:00,2,P
2025-08-27T15:51:00,40,H
2025-08-27T16:01:00,50,T
2025-08-27T16:53:00,2,P
2025-08-27T17:41:00,50,T
2025-08-27T20:34:00,23,H
2025-08-27T22:14:00,23,H
2025-08-27T22:33:00,42,T
2025-08-28T00:13:00,42,T
2025-08-28T02:17:00,66,P
2025-08-28T03:53:00,62,H
2025-08-28T03:57:00,66,P
2025-08-28T04:49:00,18,T
2025-08-28T05:33:00,62,H
2025-08-28T06:29:00,18,T
2025-08-28T08:20:00,29,P
2025-08-28T10:00:00,29,P
2025-08-28T17:49:00,98,P
2025-08-28T19:29:00,98,P
2025-08-28T23:22:00,31,P
2025-08-29T02:01:00,90,P
2025-08-29T04:44:00,53,P
2025-08-29T06:24:00,53,P
2025-08-29T09:52:00,61,P
2025-08-29T10:30:00,99,P
2025-08-29T11:32:00,61,P
2025-08-29T12:10:00,99,P
2025-08-29T15:06:00,75,T
2025-08-29T16:28:00,57,H
2025-08-29T16:46:00,75,T
2025-08-29T18:08:00,57,H
2025-08-29T19:14:00,23,H
2025-08-29T20:54:00,23,H
2025-08-30T00:21:00,30,T
2025-08-30T01:27:00,96,P
