timestamp,station_id,region,temperature,humidity,pressure,t_prev,h_prev,p_prev,is_anom
2028-12-13T16:50:00.000,4,Sul,18.14,100.0,1014.22,18.16,74.6,1013.92,true
2028-12-13T18:30:00.000,4,Sul,18.11,74.5,1013.94,18.14,100.0,1014.22,true
2028-12-27T22:30:00.000,4,Sul,18.1,100.0,1015.57,18.05,74.3,1015.32,true
2028-12-28T00:10:00.000,4,Sul,18.27,74.4,1014.38,18.1,100.0,1015.57,true
2029-01-04T20:30:00.000,4,Sul,18.11,0.0,1014.17,17.94,74.0,1014.79,true
2029-01-04T22:10:00.000,4,Sul,17.94,74.6,1015.06,18.11,0.0,1014.17,true
2029-01-13T06:10:00.000,4,Sul,18.13,75.0,1020.89,18.02,74.4,1014.56,true
2029-01-13T07:50:00.000,4,Sul,18.18,74.9,1014.71,18.13,75.0,1020.89,true
2029-02-19T06:30:00.000,4,Sul,23.16,75.0,1014.24,17.82,75.2,1014.09,true
2029-02-19T08:10:00.000,4,Sul,18.27,74.5,1014.68,23.16,75.0,1014.24,true
2029-02-21T01:50:00.000,4,Sul,18.17,74.5,1020.1,18.18,74.4,1013.73,true
2029-02-21T03:30:00.000,4,Sul,18.02,74.6,1014.03,18.17,74.5,1020.1,true
2029-02-22T09:30:00.000,4,Sul,18.03,0.0,1013.66,18.21,74.9,1014.64,true
2029-02-22T11:10:00.000,4,Sul,18.08,75.1,1013.88,18.03,0.0,1013.66,true
2029-03-02T17:30:00.000,4,Sul,18.03,74.8,1007.99,18.06,74.9,1014.38,true
2029-03-02T19:10:00.000,4,Sul,17.99,74.2,1013.92,18.03,74.8,1007.99,true
2029-03-08T01:50:00.000,4,Sul,18.03,100.0,1014.53,18.18,74.3,1014.07,true
2029-03-08T03:30:00.000,4,Sul,17.92,75.0,1014.0,18.03,100.0,1014.53,true
2029-04-02T00:10:00.000,4,Sul,17.92,74.9,1020.59,18.14,74.7,1014.83,true
2029-04-02T01:50:00.000,4,Sul,18.2,74.7,1014.72,17.92,74.9,1020.59,true
2029-04-18T14:30:00.000,4,Sul,23.11,74.4,1014.72,18.31,74.5,1014.59,true
2029-04-18T16:10:00.000,4,Sul,17.87,74.6,1014.3,23.11,74.4,1014.72,true
2029-04-19T08:50:00.000,4,Sul,17.94,100.0,1014.84,17.92,74.8,1014.54,true
2029-04-19T10:30:00.000,4,Sul,18.2,74.1,1013.85,17.94,100.0,1014.84,true
2029-05-01T20:50:00.000,4,Sul,13.21,74.7,1015.34,18.13,74.8,1014.88,true
2029-05-01T22:30:00.000,4,Sul,18.2,74.4,1013.73,13.21,74.7,1015.34,true
2029-05-02T06:50:00.000,4,Sul,18.16,0.0,1014.21,18.05,75.1,1014.6,true
2029-05-02T08:30:00.000,4,Sul,18.1,75.3,1014.64,18.16,0.0,1014.21,true
2029-05-12T18:30:00.000,4,Sul,18.04,74.2,1008.14,18.23,75.2,1014.54,true
2029-05-12T20:10:00.000,4,Sul,18.07,74.1,1013.62,18.04,74.2,1008.14,true
2029-05-17T18:30:00.000,4,Sul,23.07,74.8,1014.99,18.12,75.1,1014.41,true
2029-05-17T20:10:00.000,4,Sul,18.14,74.8,1013.92,23.07,74.8,1014.99,true
2029-05-20T13:10:00.000,4,Sul,18.14,0.0,1013.97,17.99,74.3,1015.16,true
2029-05-20T14:50:00.000,4,Sul,18.04,74.9,1014.25,18.14,0.0,1013.97,true
2029-05-25T09:50:00.000,4,Sul,18.05,74.2,1020.79,18.11,75.2,1014.63,true
2029-05-25T11:30:00.000,4,Sul,18.05,74.8,1014.91,18.05,74.2,1020.79,true
2029-05-25T16:30:00.000,4,Sul,13.12,75.5,1014.89,18.15,75.0,1014.5,true
2029-05-25T18:10:00.000,4,Sul,18.08,74.7,1014.46,13.12,75.5,1014.89,true
2029-07-02T09:30:00.000,4,Sul,23.08,74.7,1014.24,18.23,74.3,1015.12,true
2029-07-02T11:10:00.000,4,Sul,18.1,74.3,1014.55,23.08,74.7,1014.24,true
2029-07-05T17:30:00.000,4,Sul,18.2,0.0,1013.87,18.05,75.3,1014.98,true
2029-07-05T19:10:00.000,4,Sul,18.2,74.8,1014.46,18.2,0.0,1013.87,true
2029-07-16T10:10:00.000,4,Sul,18.09,74.8,1014.59,18.02,73.9,1009.48,true
2029-07-22T22:50:00.000,4,Sul,18.1,74.7,1008.18,17.94,74.8,1014.11,true
2029-07-23T00:30:00.000,4,Sul,18.09,73.8,1015.41,18.1,74.7,1008.18,true
2029-08-17T18:50:00.000,4,Sul,18.12,74.6,1020.55,18.37,75.1,1013.94,true
2029-08-17T20:30:00.000,4,Sul,18.25,74.8,1015.1,18.12,74.6,1020.55,true
2029-08-24T05:50:00.000,4,Sul,18.02,0.0,1014.39,18.09,74.0,1013.6,true
2029-08-24T07:30:00.000,4,Sul,18.15,75.0,1013.89,18.02,0.0,1014.39,true
2029-08-27T05:30:00.000,4,Sul,18.04,0.0,1015.06,17.9,75.1,1014.04,true
2029-08-27T07:10:00.000,4,Sul,18.26,74.2,1014.86,18.04,0.0,1015.06,true
2029-09-27T09:50:00.000,4,Sul,18.04,74.7,1008.4,18.08,75.1,1014.47,true
2029-09-27T11:30:00.000,4,Sul,18.11,74.6,1015.09,18.04,74.7,1008.4,true
2029-10-14T11:50:00.000,4,Sul,18.08,100.0,1014.33,18.03,74.8,1014.87,true
2029-10-14T13:30:00.000,4,Sul,18.07,74.1,1014.31,18.08,100.0,1014.33,true
2029-11-02T19:10:00.000,4,Sul,18.07,100.0,1013.59,18.13,74.2,1014.69,true
2029-11-02T20:50:00.000,4,Sul,17.93,74.0,1013.99,18.07,100.0,1013.59,true
2029-11-21T03:10:00.000,4,Sul,18.08,74.3,1020.41,18.08,74.5,1013.63,true
2029-11-21T04:50:00.000,4,Sul,18.22,74.5,1014.67,18.08,74.3,1020.41,true
2029-11-22T10:50:00.000,4,Sul,18.14,0.0,1013.88,18.06,75.1,1014.58,true
2029-11-22T12:30:00.000,4,Sul,18.11,74.5,1014.9,18.14,0.0,1013.88,true
2029-12-19T19:30:00.000,4,Sul,18.09,100.0,1014.69,18.12,74.5,1014.5,true
2029-12-19T21:10:00.000,4,Sul,18.43,74.5,1014.42,18.09,100.0,1014.69,true
2030-01-12T10:10:00.000,4,Sul,13.17,74.5,1013.66,17.96,74.4,1014.74,true
2030-01-12T11:50:00.000,4,Sul,18.03,75.3,1013.71,13.17,74.5,1013.66,true
2030-01-23T14:30:00.000,4,Sul,18.18,75.0,1007.61,18.16,74.7,1014.51,true
2030-01-23T16:10:00.000,4,Sul,18.12,75.3,1015.76,18.18,75.0,1007.61,true
2030-02-18T22:10:00.000,4,Sul,18.13,75.0,1020.55,18.09,74.6,1013.95,true
2030-02-18T23:50:00.000,4,Sul,17.93,74.9,1013.45,18.13,75.0,1020.55,true
2030-03-10T18:50:00.000,4,Sul,18.08,100.0,1013.46,17.95,75.0,1015.05,true
2030-03-10T20:30:00.000,4,Sul,18.23,74.6,1014.6,18.08,100.0,1013.46,true
2030-03-13T18:30:00.000,4,Sul,18.0,100.0,1014.58,18.25,74.4,1013.98,true
2030-03-13T20:10:00.000,4,Sul,17.94,75.2,1014.29,18.0,100.0,1014.58,true
2030-03-24T17:50:00.000,4,Sul,17.93,0.0,1013.94,18.07,74.9,1014.6,true
2030-03-24T19:30:00.000,4,Sul,18.2,74.5,1015.23,17.93,0.0,1013.94,true
2030-04-06T04:10:00.000,4,Sul,23.12,74.8,1014.16,18.14,74.8,1014.57,true
2030-04-06T05:50:00.000,4,Sul,17.89,73.9,1015.01,23.12,74.8,1014.16,true
2030-04-11T15:50:00.000,4,Sul,23.0,74.8,1013.74,18.11,75.0,1014.19,true
2030-04-11T17:30:00.000,4,Sul,18.15,74.7,1014.56,23.0,74.8,1013.74,true
2030-05-17T01:50:00.000,4,Sul,18.05,100.0,1014.91,18.08,74.4,1014.61,true
2030-05-17T03:30:00.000,4,Sul,18.33,74.8,1013.2,18.05,100.0,1014.91,true
2030-05-17T15:10:00.000,4,Sul,18.17,74.6,1008.26,18.19,74.8,1015.07,true
2030-05-17T16:50:00.000,4,Sul,18.05,74.8,1014.6,18.17,74.6,1008.26,true
2030-05-22T03:30:00.000,4,Sul,22.92,74.3,1014.46,17.96,74.6,1014.54,true
2030-05-22T05:10:00.000,4,Sul,18.11,75.0,1013.8,22.92,74.3,1014.46,true
2030-06-03T08:50:00.000,4,Sul,18.2,0.0,1015.07,18.15,75.0,1013.87,true
2030-06-03T10:30:00.000,4,Sul,17.99,74.3,1014.66,18.2,0.0,1015.07,true
2030-06-04T13:10:00.000,4,Sul,18.06,0.0,1014.11,18.09,75.0,1014.79,true
2030-06-04T14:50:00.000,4,Sul,18.1,74.6,1014.15,18.06,0.0,1014.11,true
2030-06-21T00:10:00.000,4,Sul,12.94,74.9,1015.13,18.07,75.2,1013.79,true
2030-06-21T01:50:00.000,4,Sul,18.27,74.4,1013.96,12.94,74.9,1015.13,true
2030-07-06T18:30:00.000,4,Sul,18.11,74.3,1020.47,18.2,74.2,1013.77,true
2030-07-06T20:10:00.000,4,Sul,18.22,74.9,1014.55,18.11,74.3,1020.47,true
2030-07-13T20:30:00.000,4,Sul,23.19,75.3,1014.36,17.98,74.4,1014.26,true
2030-07-13T22:10:00.000,4,Sul,18.33,74.7,1014.44,23.19,75.3,1014.36,true
2030-08-31T01:10:00.000,4,Sul,23.11,74.9,1014.19,18.13,74.4,1014.78,true
2030-08-31T02:50:00.000,4,Sul,18.29,74.6,1014.77,23.11,74.9,1014.19,true
2030-09-08T19:10:00.000,4,Sul,18.05,100.0,1014.08,18.34,75.2,1013.51,true
2030-09-08T20:50:00.000,4,Sul,18.08,74.6,1015.33,18.05,100.0,1014.08,true
2030-09-15T06:10:00.000,4,Sul,18.11,0.0,1014.27,18.24,74.5,1014.25,true
2030-09-15T07:50:00.000,4,Sul,18.15,74.8,1014.03,18.11,0.0,1014.27,true
2030-09-28T17:30:00.000,4,Sul,18.25,0.0,1014.54,18.13,75.1,1014.09,true
2030-09-28T19:10:00.000,4,Sul,18.11,74.5,1013.48,18.25,0.0,1014.54,true
2030-10-11T18:50:00.000,4,Sul,18.01,74.8,1020.39,18.37,74.2,1013.92,true
2030-10-11T20:30:00.000,4,Sul,18.11,74.8,1013.97,18.01,74.8,1020.39,true
2030-10-15T07:50:00.000,4,Sul,18.19,75.1,1019.69,18.15,74.3,1014.44,true
2030-10-15T09:30:00.000,4,Sul,18.25,74.8,1014.64,18.19,75.1,1019.69,true
2030-10-28T17:30:00.000,4,Sul,18.0,74.3,1021.26,18.13,74.8,1014.57,true
2030-10-28T19:10:00.000,4,Sul,17.88,74.8,1014.73,18.0,74.3,1021.26,true
2030-11-04T07:50:00.000,4,Sul,18.07,0.0,1013.64,18.19,74.8,1014.38,true
2030-11-04T09:30:00.000,4,Sul,18.22,74.4,1015.01,18.07,0.0,1013.64,true
2030-11-06T16:30:00.000,4,Sul,13.25,75.0,1015.14,18.01,74.9,1014.78,true
2030-11-06T18:10:00.000,4,Sul,18.17,74.6,1014.75,13.25,75.0,1015.14,true
2030-11-16T21:30:00.000,4,Sul,17.98,74.5,1008.37,18.02,74.8,1015.07,true
2030-11-16T23:10:00.000,4,Sul,18.16,74.3,1014.35,17.98,74.5,1008.37,true
2030-11-27T04:10:00.000,4,Sul,18.01,100.0,1014.87,18.12,75.0,1012.85,true
2030-11-27T05:50:00.000,4,Sul,18.19,74.9,1015.6,18.01,100.0,1014.87,true
2031-01-04T10:30:00.000,4,Sul,23.25,74.9,1014.68,18.07,74.6,1014.72,true
2031-01-04T12:10:00.000,4,Sul,18.16,75.0,1015.32,23.25,74.9,1014.68,true
2031-01-09T18:50:00.000,4,Sul,18.17,100.0,1014.33,18.23,74.8,1014.78,true
2031-01-09T20:30:00.000,4,Sul,18.18,74.8,1014.51,18.17,100.0,1014.33,true
2031-01-13T01:10:00.000,4,Sul,18.06,0.0,1015.2,18.26,74.6,1014.38,true
2031-01-13T02:50:00.000,4,Sul,18.09,74.8,1014.39,18.06,0.0,1015.2,true
2031-01-24T18:50:00.000,4,Sul,23.16,74.7,1014.13,17.89,75.4,1014.31,true
2031-01-24T20:30:00.000,4,Sul,18.1,74.7,1014.8,23.16,74.7,1014.13,true
2031-02-06T03:30:00.000,4,Sul,13.14,74.7,1014.05,18.16,74.1,1013.87,true
2031-02-06T05:10:00.000,4,Sul,18.16,75.0,1014.79,13.14,74.7,1014.05,true
2031-02-25T15:50:00.000,4,Sul,18.23,0.0,1014.47,18.09,74.7,1014.43,true
2031-02-25T17:30:00.000,4,Sul,18.07,74.5,1014.05,18.23,0.0,1014.47,true
2031-03-05T13:50:00.000,4,Sul,23.16,74.7,1013.72,17.99,74.1,1014.23,true
2031-03-05T15:30:00.000,4,Sul,18.33,74.7,1014.63,23.16,74.7,1013.72,true
2031-03-06T18:10:00.000,4,Sul,13.12,74.2,1014.82,18.06,74.3,1014.01,true
2031-03-06T19:50:00.000,4,Sul,18.11,75.2,1014.05,13.12,74.2,1014.82,true
2031-03-08T06:50:00.000,4,Sul,18.28,74.6,1009.12,18.19,74.6,1015.01,true
2031-03-08T08:30:00.000,4,Sul,18.05,74.4,1015.33,18.28,74.6,1009.12,true
2031-03-21T04:50:00.000,4,Sul,13.13,74.5,1013.57,18.17,74.1,1014.45,true
2031-03-21T06:30:00.000,4,Sul,18.13,74.5,1014.7,13.13,74.5,1013.57,true
2025-07-09T20:33:00.000,7,Central,28.92,78.9,1011.77,24.02,79.5,1012.33,true
2025-07-09T22:13:00.000,7,Central,23.93,79.1,1011.63,28.92,78.9,1011.77,true
2025-07-12T10:13:00.000,7,Central,28.91,78.9,1011.9,23.89,79.6,1012.51,true
2025-07-12T11:53:00.000,7,Central,23.81,79.0,1012.44,28.91,78.9,1011.9,true
2025-07-12T21:53:00.000,7,Central,23.84,79.0,1006.76,24.04,79.1,1012.67,true
2025-07-12T23:33:00.000,7,Central,23.93,79.1,1012.82,23.84,79.0,1006.76,true
2025-07-13T14:33:00.000,7,Central,19.07,80.0,1011.99,24.07,79.1,1012.72,true
2025-07-13T16:13:00.000,7,Central,24.1,78.9,1012.09,19.07,80.0,1011.99,true
2025-07-31T10:53:00.000,7,Central,19.0,79.2,1013.9,23.95,79.3,1012.52,true
2025-07-31T12:33:00.000,7,Central,23.86,79.2,1012.55,19.0,79.2,1013.9,true
2025-08-21T13:33:00.000,7,Central,23.98,0.0,1013.24,23.92,78.8,1012.32,true
2025-08-21T15:13:00.000,7,Central,23.98,78.8,1013.11,23.98,0.0,1013.24,true
2025-09-05T11:53:00.000,7,Central,18.87,78.3,1013.14,24.06,78.8,1013.21,true
2025-09-05T13:33:00.000,7,Central,23.96,79.4,1013.52,18.87,78.3,1013.14,true
2025-10-10T00:13:00.000,7,Central,24.04,79.0,1018.21,23.9,78.8,1012.68,true
2025-10-11T11:13:00.000,7,Central,24.01,79.3,1006.07,23.78,79.4,1012.62,true
2025-10-11T12:53:00.000,7,Central,24.06,79.3,1012.47,24.01,79.3,1006.07,true
2025-10-15T00:13:00.000,7,Central,18.96,79.0,1012.26,23.87,79.2,1012.3,true
