timestamp,station_id,region,temperature,humidity,pressure,t_prev,h_prev,p_prev,is_anom
2025-07-08T20:00:00.000,11,Norte,26.65,64.3,1016.24,26.81,100.0,1016.11,true
2025-07-16T06:20:00.000,11,Norte,31.66,64.4,1015.98,26.69,64.1,1016.48,true
2025-07-16T08:00:00.000,11,Norte,26.69,64.4,1017.38,31.66,64.4,1015.98,true
2025-07-17T10:40:00.000,11,Norte,26.9,64.4,1022.75,26.84,63.9,1015.82,true
2025-07-17T12:20:00.000,11,Norte,26.66,64.2,1016.15,26.9,64.4,1022.75,true
2025-07-09T22:41:00.000,12,Norte,22.81,64.5,1010.84,27.89,64.5,1010.98,true
2025-07-10T00:21:00.000,12,Norte,27.87,63.9,1011.57,22.81,64.5,1010.84,true
2025-07-13T06:41:00.000,12,Norte,27.81,64.1,1016.61,27.71,64.1,1010.81,true
2025-07-13T08:21:00.000,12,Norte,27.89,64.5,1011.35,27.81,64.1,1016.61,true
2025-07-06T13:02:00.000,13,Norte,28.91,0.0,1014.42,29.12,63.0,1015.41,true
2025-07-06T14:42:00.000,13,Norte,28.97,63.3,1014.46,28.91,0.0,1014.42,true
2025-07-16T18:02:00.000,13,Norte,28.91,100.0,1014.58,28.97,63.1,1014.26,true
2025-07-16T19:42:00.000,13,Norte,28.99,63.4,1014.86,28.91,100.0,1014.58,true
2025-07-10T07:04:00.000,15,Sul,18.32,70.7,1007.26,18.09,70.4,1013.99,true
2025-07-10T08:44:00.000,15,Sul,18.41,70.0,1013.36,18.32,70.7,1007.26,true
2025-07-19T07:46:00.000,17,Central,25.93,70.8,1006.47,26.04,71.1,1012.13,true
2025-07-19T09:26:00.000,17,Central,25.99,71.0,1011.9,25.93,70.8,1006.47,true
2025-07-12T20:47:00.000,18,Norte,27.35,100.0,1012.02,27.27,66.6,1011.69,true
2025-07-12T22:27:00.000,18,Norte,27.2,67.0,1012.0,27.35,100.0,1012.02,true
2025-07-09T07:49:00.000,20,Sul,20.42,72.6,1013.56,15.41,72.7,1013.46,true
2025-07-09T09:29:00.000,20,Sul,15.63,72.9,1013.93,20.42,72.6,1013.56,true
2025-07-19T02:49:00.000,20,Sul,20.69,73.0,1013.66,15.47,72.9,1014.52,true
2025-07-19T04:29:00.000,20,Sul,15.45,73.3,1013.48,20.69,73.0,1013.66,true
2025-07-11T04:50:00.000,21,Central,25.78,100.0,1015.26,25.68,66.5,1015.68,true
2025-07-11T06:30:00.000,21,Central,25.88,66.9,1014.54,25.78,100.0,1015.26,true
2025-07-07T15:52:00.000,23,Sul,17.7,75.5,1009.24,17.79,75.7,1004.06,true
2025-07-10T13:52:00.000,23,Sul,22.76,75.4,1009.76,17.83,76.2,1009.91,true
2025-07-10T15:32:00.000,23,Sul,17.74,75.7,1009.79,22.76,75.4,1009.76,true
2025-07-12T22:32:00.000,23,Sul,22.63,76.2,1009.41,17.89,75.4,1009.48,true
2025-07-13T00:12:00.000,23,Sul,17.65,75.3,1009.39,22.63,76.2,1009.41,true
2025-07-16T08:14:00.000,25,Central,31.06,66.9,1013.44,26.1,66.2,1013.23,true
2025-07-16T09:54:00.000,25,Central,26.02,66.3,1012.5,31.06,66.9,1013.44,true
2025-07-11T06:36:00.000,27,Norte,27.01,50.8,1005.19,27.03,50.7,1011.58,true
2025-07-11T08:16:00.000,27,Norte,26.97,51.0,1012.36,27.01,50.8,1005.19,true
2025-07-14T17:56:00.000,27,Norte,21.86,50.8,1011.66,26.93,50.5,1010.58,true
2025-07-14T19:36:00.000,27,Norte,27.0,50.8,1012.13,21.86,50.8,1011.66,true
2025-07-10T23:57:00.000,28,Sul,16.13,100.0,1011.06,16.37,63.6,1010.33,true
2025-07-11T01:37:00.000,28,Sul,16.3,63.7,1011.62,16.13,100.0,1011.06,true
2025-07-16T18:17:00.000,28,Sul,21.11,63.7,1011.32,16.29,63.8,1011.88,true
2025-07-16T19:57:00.000,28,Sul,16.27,63.4,1011.66,21.11,63.7,1011.32,true
2025-07-18T05:17:00.000,28,Sul,21.27,63.2,1011.44,16.14,63.5,1011.36,true
2025-07-18T06:57:00.000,28,Sul,16.26,63.7,1012.61,21.27,63.2,1011.44,true
2025-07-18T16:57:00.000,28,Sul,11.13,64.2,1011.81,16.22,63.6,1012.13,true
2025-07-18T18:37:00.000,28,Sul,16.11,63.7,1011.14,11.13,64.2,1011.81,true
2025-07-06T23:18:00.000,29,Oeste,22.02,0.0,1015.17,21.97,54.9,1014.85,true
2025-07-07T00:58:00.000,29,Oeste,21.98,55.3,1014.07,22.02,0.0,1015.17,true
2025-07-07T19:19:00.000,30,Leste,19.95,61.3,1011.44,25.13,61.0,1012.61,true
2025-07-07T20:59:00.000,30,Leste,25.0,61.5,1010.67,19.95,61.3,1011.44,true
2025-07-09T13:01:00.000,32,Sul,16.06,78.8,1020.61,16.01,78.6,1014.58,true
2025-07-09T14:41:00.000,32,Sul,15.93,78.8,1013.72,16.06,78.8,1020.61,true
2025-07-06T05:02:00.000,33,Sul,16.56,58.0,1023.02,16.67,58.2,1017.21,true
2025-07-06T06:42:00.000,33,Sul,16.68,57.9,1017.42,16.56,58.0,1023.02,true
2025-07-08T22:03:00.000,34,Leste,23.49,71.4,1003.24,23.36,71.6,1009.42,true
2025-07-08T23:43:00.000,34,Leste,23.58,71.5,1009.95,23.49,71.4,1003.24,true
2025-07-12T04:23:00.000,34,Leste,23.42,70.8,1016.14,23.69,71.4,1009.51,true
2025-07-12T06:03:00.000,34,Leste,23.42,72.2,1010.82,23.42,70.8,1016.14,true
2025-07-12T19:23:00.000,34,Leste,28.46,71.3,1011.18,23.52,71.4,1010.31,true
2025-07-12T21:03:00.000,34,Leste,23.44,71.6,1009.42,28.46,71.3,1011.18,true
2025-07-06T05:05:00.000,36,Norte,29.34,56.4,1007.39,29.19,56.3,1014.28,true
2025-07-06T06:45:00.000,36,Norte,29.36,56.4,1013.84,29.34,56.4,1007.39,true
2025-07-16T13:25:00.000,36,Norte,29.24,56.2,1019.67,29.35,56.2,1014.46,true
2025-07-17T17:46:00.000,37,Oeste,22.37,55.5,1002.26,22.34,55.1,1008.34,true
2025-07-17T19:26:00.000,37,Oeste,22.22,54.6,1009.52,22.37,55.5,1002.26,true
2025-07-06T03:28:00.000,39,Leste,28.88,68.0,1013.41,24.1,67.6,1012.13,true
2025-07-06T05:08:00.000,39,Leste,24.03,67.2,1010.93,28.88,68.0,1013.41,true
2025-07-15T14:10:00.000,41,Central,27.24,60.1,1021.1,27.05,59.6,1013.48,true
2025-07-15T15:50:00.000,41,Central,27.24,59.6,1013.83,27.24,60.1,1021.1,true
2025-07-17T17:51:00.000,42,Leste,26.17,68.0,1016.67,26.16,67.9,1010.39,true
2025-07-17T19:31:00.000,42,Leste,26.25,67.7,1009.81,26.17,68.0,1016.67,true
2025-07-19T08:11:00.000,42,Leste,21.25,67.1,1010.83,26.0,67.8,1010.95,true
2025-07-19T09:51:00.000,42,Leste,26.11,67.3,1011.16,21.25,67.1,1010.83,true
2025-07-07T21:12:00.000,43,Norte,31.37,67.1,1009.39,26.56,67.1,1008.88,true
2025-07-07T22:52:00.000,43,Norte,26.63,67.1,1009.08,31.37,67.1,1009.39,true
2025-07-12T14:32:00.000,43,Norte,26.57,100.0,1008.64,26.68,68.0,1007.97,true
2025-07-12T16:12:00.000,43,Norte,26.68,67.2,1002.94,26.57,100.0,1008.64,true
2025-07-12T17:52:00.000,43,Norte,26.67,67.4,1008.37,26.68,67.2,1002.94,true
2025-07-08T02:14:00.000,45,Central,23.36,73.3,1009.49,23.34,73.5,1015.21,true
2025-07-08T03:54:00.000,45,Central,23.4,73.0,1015.41,23.36,73.3,1009.49,true
2025-07-08T20:34:00.000,45,Central,23.54,0.0,1016.61,23.69,72.7,1016.26,true
2025-07-08T22:14:00.000,45,Central,23.57,73.8,1015.93,23.54,0.0,1016.61,true
2025-07-18T22:16:00.000,47,Oeste,20.47,100.0,1013.53,20.39,63.8,1014.6,true
2025-07-18T23:56:00.000,47,Oeste,20.63,64.4,1013.79,20.47,100.0,1013.53,true
2025-07-09T06:37:00.000,48,Norte,26.85,65.6,1016.54,26.91,65.9,1010.95,true
2025-07-09T08:17:00.000,48,Norte,26.79,65.8,1010.9,26.85,65.6,1016.54,true
2025-07-18T10:37:00.000,48,Norte,31.92,65.4,1011.36,26.86,65.9,1011.34,true
2025-07-18T12:17:00.000,48,Norte,26.7,65.1,1010.51,31.92,65.4,1011.36,true
2025-07-19T01:37:00.000,48,Norte,26.63,65.9,1016.38,26.79,65.4,1010.57,true
2025-07-15T14:18:00.000,49,Central,24.85,0.0,1013.75,24.8,74.7,1013.2,true
2025-07-15T15:58:00.000,49,Central,24.87,75.1,1013.69,24.85,0.0,1013.75,true
2025-07-06T13:39:00.000,50,Leste,23.8,66.2,1008.01,23.62,66.9,1002.2,true
2025-07-14T04:59:00.000,50,Leste,23.73,0.0,1007.79,23.75,66.3,1007.75,true
2025-07-14T06:39:00.000,50,Leste,23.81,66.2,1007.39,23.73,0.0,1007.79,true
2025-07-09T23:20:00.000,51,Central,24.16,58.8,1019.81,24.43,58.4,1014.63,true
2025-07-10T01:00:00.000,51,Central,24.3,58.8,1014.11,24.16,58.8,1019.81,true
2025-07-11T22:00:00.000,51,Central,29.31,58.2,1014.1,24.3,58.4,1014.18,true
2025-07-11T23:40:00.000,51,Central,24.3,58.5,1013.76,29.31,58.2,1014.1,true
2025-07-17T21:20:00.000,51,Central,24.18,0.0,1014.56,24.21,58.5,1013.86,true
2025-07-17T23:00:00.000,51,Central,24.4,58.8,1013.35,24.18,0.0,1014.56,true
2025-07-19T15:04:00.000,55,Norte,34.4,59.7,1015.35,29.14,59.8,1015.23,true
2025-07-19T16:44:00.000,55,Norte,29.27,59.5,1015.7,34.4,59.7,1015.35,true
2025-07-10T21:07:00.000,58,Leste,22.16,100.0,1013.28,22.18,79.8,1014.17,true
2025-07-10T22:47:00.000,58,Leste,22.22,79.7,1013.98,22.16,100.0,1013.28,true
2025-07-11T02:07:00.000,58,Leste,27.09,79.3,1014.03,22.02,80.2,1013.02,true
2025-07-11T03:47:00.000,58,Leste,22.24,79.6,1013.41,27.09,79.3,1014.03,true
2025-07-14T18:27:00.000,58,Leste,17.36,79.4,1013.13,22.08,79.9,1014.85,true
2025-07-14T20:07:00.000,58,Leste,22.09,79.2,1013.46,17.36,79.4,1013.13,true
2025-07-12T13:08:00.000,59,Norte,30.4,77.0,1018.25,30.42,76.7,1012.79,true
2025-07-12T14:48:00.000,59,Norte,30.28,77.0,1013.06,30.4,77.0,1018.25,true
2025-07-17T16:28:00.000,59,Norte,30.22,100.0,1012.83,30.28,76.6,1012.77,true
2025-07-17T18:08:00.000,59,Norte,30.43,77.0,1012.94,30.22,100.0,1012.83,true
2025-07-16T02:09:00.000,60,Sul,18.52,59.8,1013.9,18.59,59.7,1019.39,true
2025-07-19T13:29:00.000,60,Sul,13.39,59.2,1013.28,18.41,59.5,1013.48,true
2025-07-19T15:09:00.000,60,Sul,18.46,59.1,1014.03,13.39,59.2,1013.28,true
2025-07-16T12:11:00.000,62,Oeste,24.38,58.0,1016.0,24.13,58.0,1008.9,true
2025-07-16T13:51:00.000,62,Oeste,24.34,58.2,1008.95,24.38,58.0,1016.0,true
2025-07-16T15:33:00.000,64,Oeste,21.69,100.0,1017.51,21.82,55.4,1017.12,true
2025-07-16T17:13:00.000,64,Oeste,21.66,55.0,1017.0,21.69,100.0,1017.51,true
2025-07-09T00:14:00.000,65,Leste,22.5,100.0,1014.14,22.19,59.0,1014.76,true
2025-07-09T01:54:00.000,65,Leste,22.37,59.0,1015.06,22.5,100.0,1014.14,true
2025-07-19T18:34:00.000,65,Leste,22.38,59.3,1008.9,22.22,59.2,1014.93,true
2025-07-13T22:35:00.000,66,Sul,17.42,100.0,1012.54,17.44,65.0,1013.0,true
2025-07-14T00:15:00.000,66,Sul,17.37,64.5,1010.93,17.42,100.0,1012.54,true
2025-07-06T05:36:00.000,67,Leste,24.51,57.0,1018.56,24.4,56.4,1013.25,true
2025-07-18T22:37:00.000,68,Leste,19.84,53.1,1013.16,24.87,53.6,1012.87,true
2025-07-19T00:17:00.000,68,Leste,25.02,53.4,1012.55,19.84,53.1,1013.16,true
2025-07-08T09:18:00.000,69,Sul,16.67,67.0,1016.34,16.74,67.7,1010.24,true
2025-07-08T10:58:00.000,69,Sul,16.71,67.6,1011.33,16.67,67.0,1016.34,true
2025-07-13T20:58:00.000,69,Sul,16.65,67.3,1004.16,16.76,67.2,1009.38,true
2025-07-13T22:38:00.000,69,Sul,16.66,67.4,1010.14,16.65,67.3,1004.16,true
2025-07-09T06:59:00.000,70,Leste,23.43,100.0,1008.9,23.6,71.7,1008.86,true
2025-07-09T08:39:00.000,70,Leste,23.5,72.0,1009.4,23.43,100.0,1008.9,true
2025-07-07T21:40:00.000,71,Norte,33.07,53.7,1014.65,27.99,53.8,1014.88,true
2025-07-07T23:20:00.000,71,Norte,27.82,53.7,1013.87,33.07,53.7,1014.65,true
2025-07-07T16:41:00.000,72,Central,24.39,100.0,1016.16,24.2,59.5,1016.46,true
2025-07-07T18:21:00.000,72,Central,24.18,59.2,1016.27,24.39,100.0,1016.16,true
2025-07-09T13:43:00.000,74,Central,23.95,50.8,1013.6,23.97,50.7,1018.94,true
2025-07-14T22:03:00.000,74,Central,24.14,51.4,1018.84,23.68,50.8,1013.51,true
2025-07-14T23:43:00.000,74,Central,23.94,51.0,1013.8,24.14,51.4,1018.84,true
2025-07-09T07:04:00.000,75,Sul,18.36,53.3,1018.88,18.29,52.9,1012.75,true
2025-07-09T08:44:00.000,75,Sul,18.29,53.6,1013.85,18.36,53.3,1018.88,true
2025-07-17T08:24:00.000,75,Sul,13.28,53.4,1013.91,18.21,53.0,1013.38,true
2025-07-17T10:04:00.000,75,Sul,18.2,53.0,1013.48,13.28,53.4,1013.91,true
2025-07-11T15:45:00.000,76,Sul,18.32,0.0,1018.5,18.39,78.5,1018.25,true
2025-07-11T17:25:00.000,76,Sul,18.36,79.1,1018.98,18.32,0.0,1018.5,true
2025-07-18T02:45:00.000,76,Sul,18.5,79.4,1013.14,18.38,79.0,1018.37,true
2025-07-18T04:25:00.000,76,Sul,18.38,79.4,1018.5,18.5,79.4,1013.14,true
2025-07-18T21:05:00.000,76,Sul,13.39,78.8,1018.89,18.31,79.1,1018.07,true
2025-07-18T22:45:00.000,76,Sul,18.44,79.2,1018.46,13.39,78.8,1018.89,true
2025-07-07T11:46:00.000,77,Oeste,26.0,74.2,1007.94,20.66,74.0,1009.43,true
2025-07-07T13:26:00.000,77,Oeste,20.65,74.2,1009.15,26.0,74.2,1007.94,true
2025-07-10T06:28:00.000,79,Leste,22.78,0.0,1006.57,22.83,73.9,1005.91,true
2025-07-10T08:08:00.000,79,Leste,22.88,73.6,1006.68,22.78,0.0,1006.57,true
2025-07-14T08:52:00.000,83,Norte,21.35,74.4,1022.04,26.37,73.7,1021.63,true
2025-07-14T10:32:00.000,83,Norte,26.51,74.2,1021.83,21.35,74.4,1022.04,true
2025-07-15T04:52:00.000,83,Norte,21.39,74.1,1022.53,26.35,74.4,1022.06,true
2025-07-15T06:32:00.000,83,Norte,26.38,74.4,1020.93,21.39,74.1,1022.53,true
2025-07-18T04:32:00.000,83,Norte,26.41,100.0,1021.29,26.29,74.1,1022.1,true
2025-07-18T06:12:00.000,83,Norte,26.11,74.0,1021.6,26.41,100.0,1021.29,true
2025-07-08T02:53:00.000,84,Sul,11.01,68.0,1014.26,16.26,68.2,1013.87,true
2025-07-08T04:33:00.000,84,Sul,16.2,67.7,1015.04,11.01,68.0,1014.26,true
2025-07-15T09:53:00.000,84,Sul,11.02,67.6,1014.04,16.2,67.6,1014.04,true
2025-07-15T11:33:00.000,84,Sul,16.2,67.8,1014.19,11.02,67.6,1014.04,true
2025-07-16T12:33:00.000,84,Sul,16.33,0.0,1013.19,16.32,67.5,1014.55,true
2025-07-16T14:13:00.000,84,Sul,16.2,67.6,1013.87,16.33,0.0,1013.19,true
2025-07-14T13:55:00.000,86,Leste,25.37,0.0,1011.48,25.04,55.1,1011.98,true
2025-07-14T15:35:00.000,86,Leste,25.19,54.9,1011.79,25.37,0.0,1011.48,true
2025-07-12T18:36:00.000,87,Oeste,21.76,53.4,1006.88,21.86,53.3,1012.35,true
2025-07-12T20:16:00.000,87,Oeste,21.57,54.0,1012.61,21.76,53.4,1006.88,true
2025-07-17T18:38:00.000,89,Norte,28.8,0.0,1013.75,28.67,71.0,1013.05,true
2025-07-17T20:18:00.000,89,Norte,28.69,70.3,1012.87,28.8,0.0,1013.75,true
2025-07-06T09:19:00.000,90,Sul,18.33,65.1,1006.94,18.47,65.4,1013.59,true
2025-07-06T10:59:00.000,90,Sul,18.53,64.5,1012.22,18.33,65.1,1006.94,true
2025-07-07T07:00:00.000,91,Central,28.86,51.3,1012.16,24.06,51.4,1012.75,true
2025-07-07T08:40:00.000,91,Central,23.91,51.2,1013.85,28.86,51.3,1012.16,true
2025-07-11T11:00:00.000,91,Central,23.95,51.3,1006.51,24.06,51.4,1012.27,true
2025-07-11T12:40:00.000,91,Central,23.91,51.6,1012.44,23.95,51.3,1006.51,true
2025-07-16T16:00:00.000,91,Central,23.68,51.2,1006.25,23.86,51.2,1012.28,true
2025-07-16T17:40:00.000,91,Central,23.77,51.3,1011.71,23.68,51.2,1006.25,true
2025-07-14T20:43:00.000,94,Oeste,25.5,74.9,1013.27,20.28,74.4,1013.18,true
2025-07-14T22:23:00.000,94,Oeste,20.34,75.2,1014.09,25.5,74.9,1013.27,true
2025-07-08T03:04:00.000,95,Oeste,22.63,53.2,1022.08,22.76,53.1,1016.09,true
2025-07-08T04:44:00.000,95,Oeste,22.6,53.5,1015.69,22.63,53.2,1022.08,true
2025-07-10T03:24:00.000,95,Oeste,22.83,52.4,1021.92,22.78,53.0,1015.55,true
2025-07-10T05:04:00.000,95,Oeste,22.55,53.0,1015.48,22.83,52.4,1021.92,true
2025-07-08T04:47:00.000,98,Leste,23.79,0.0,1013.2,23.84,66.5,1012.81,true
2025-07-08T06:27:00.000,98,Leste,23.82,66.0,1013.15,23.79,0.0,1013.2,true
2025-07-16T17:47:00.000,98,Leste,23.93,65.8,1020.15,23.81,65.6,1013.64,true
2025-07-16T19:27:00.000,98,Leste,23.9,65.8,1013.5,23.93,65.8,1020.15,true
2025-07-07T22:08:00.000,99,Sul,15.14,64.3,1012.83,20.1,63.9,1012.11,true
2025-07-07T23:48:00.000,99,Sul,20.39,63.8,1012.51,15.14,64.3,1012.83,true
2025-07-19T02:28:00.000,99,Sul,20.1,64.3,1012.08,20.32,64.1,1018.26,true
